SKU,Name,Brand,Category,Price,Cost Price,Description,Image URL,Stock,Tags
"39222723722773","GLYCOLIC ACID 7% TONER 100ML","GLYCOLIC","Skin Care","6.5","4.4435","GLYCOLIC ACID 7% TONER 100ML - Premium quality beauty product","","100","Skin Care, GLYCOLIC"
"3973783373863","TOILET SEAT COVERS 10PCS","TOILET","Hair Care","1.5","1.0255","TOILET SEAT COVERS 10PCS - Premium quality beauty product","","100","Hair Care, TOILET"
"2772","PLASTIC EYE SHIELD","PLASTIC","Personal Care","1.5","0.85","PLASTIC EYE SHIELD - Premium quality beauty product","","100","Personal Care, PLASTIC"
"2774","WICROMED MASAJ TOPU","WICROMED","Personal Care","18","14.274","WICROMED MASAJ TOPU - Premium quality beauty product","","100","Personal Care, WICROMED"
"2777","CARE PREGNANCY TEST","CARE","Medical Supplies","1","0.6835","CARE PREGNANCY TEST - Premium quality beauty product","","100","Medical Supplies, CARE"
"277766","LIALEE N GEL 5G","LIALEE","Skin Care","7.5","4.8","LIALEE N GEL 5G - Premium quality beauty product","","100","Skin Care, LIALEE"
"2779","WEIWEI FOOT FILE","WEIWEI","Body Care","1.5","1.0255","WEIWEI FOOT FILE - Premium quality beauty product","","100","Body Care, WEIWEI"
"2737","DENTUM MOTHWASH PROTECT (250ML)","DENTUM","Personal Care","5.8","4","DENTUM MOTHWASH PROTECT (250ML) - Premium quality beauty product","","100","Personal Care, DENTUM"
"2733","DENTUM MOUTHWASH (PLUS)","DENTUM","Personal Care","7.25","5","DENTUM MOUTHWASH (PLUS) - Premium quality beauty product","","100","Personal Care, DENTUM"
"273326","SPONGE WITH STICK ALL COLORS","SPONGE","Hair Care","2","1","SPONGE WITH STICK ALL COLORS - Premium quality beauty product","","100","Hair Care, SPONGE"
"2727","DEPILATORY PAPER","DEPILATORY","Personal Care","1.5","1.0255","DEPILATORY PAPER - Premium quality beauty product","","100","Personal Care, DEPILATORY"
"237624","BLOOD LANCET 100PSC","BLOOD","Personal Care","1.9","1.13413","BLOOD LANCET 100PSC - Premium quality beauty product","","100","Personal Care, BLOOD"
"2332384323867","SHOWER CAP","SHOWER","Body Care","1","0.51721","SHOWER CAP - Premium quality beauty product","","100","Body Care, SHOWER"
"2332989","URINE CUP","URINE","Personal Care","0.5","0.14417","URINE CUP - Premium quality beauty product","","100","Personal Care, URINE"
"2323","BELLISIMA OXYGEN 6% CREAM","BELLISIMA","Skin Care","1.5","0.6","BELLISIMA OXYGEN 6% CREAM - Premium quality beauty product","","100","Skin Care, BELLISIMA"
"22223","SURGIMED SILICONE URINE CONDOM M","SURGIMED","Personal Care","1.75","1.15","SURGIMED SILICONE URINE CONDOM M - Premium quality beauty product","","100","Personal Care, SURGIMED"
"22224","SURGIMED SILICON URIN CONDOM L","SURGIMED","Personal Care","1.75","1.15","SURGIMED SILICON URIN CONDOM L - Premium quality beauty product","","100","Personal Care, SURGIMED"
"2323","HYLO-CARE (10ML)","HYLO","Personal Care","11.79","8.06","HYLO-CARE (10ML) - Premium quality beauty product","","100","Personal Care, HYLO"
"24","KOUMD INSULIN BAG 24HR","KOUMD","Personal Care","23","13","KOUMD INSULIN BAG 24HR - Premium quality beauty product","","100","Personal Care, KOUMD"
"24786","CALM CREAM 30ML","CALM","Skin Care","6","3.509","CALM CREAM 30ML - Premium quality beauty product","","100","Skin Care, CALM"
"2277","DISPOSABLE NEEDLE 23G*1","DISPOSABLE","Personal Care","3.7","2.2805","DISPOSABLE NEEDLE 23G*1 - Premium quality beauty product","","100","Personal Care, DISPOSABLE"
"2242648","فرشاة صبغه كبيره","Generic","Personal Care","1","0.388","فرشاة صبغه كبيره - Premium quality beauty product","","100","Personal Care, Generic"
"262773","ZUBIA CAST SHOES","ZUBIA","Personal Care","4","2.7345","ZUBIA CAST SHOES - Premium quality beauty product","","100","Personal Care, ZUBIA"
"28722726","KWHY LUBRICANT JELLY 100ML","KWHY","Personal Care","3.8","2.5975","KWHY LUBRICANT JELLY 100ML - Premium quality beauty product","","100","Personal Care, KWHY"
"28792724","THE INKEYLIST PHA TONER 100ML","THE","Skin Care","20","10","THE INKEYLIST PHA TONER 100ML - Premium quality beauty product","","100","Skin Care, THE"
"37322727","CRUTCH LASHES","CRUTCH","Medical Supplies","2.5","1.46","CRUTCH LASHES - Premium quality beauty product","","100","Medical Supplies, CRUTCH"
"37322767","GARLIC VINEGAR 60ML","GARLIC","Personal Care","2","1.367","GARLIC VINEGAR 60ML - Premium quality beauty product","","100","Personal Care, GARLIC"
"3734267333328","ORAL-B BAMBOO TB","Oral-B","Personal Care","3.5","2.3925","ORAL-B BAMBOO TB - Premium quality beauty product","","100","Personal Care, Oral-B"
"372237276779","VASELINE LIP THERAPY ORIGINAL","Vaseline","Personal Care","2.75","1.8","VASELINE LIP THERAPY ORIGINAL - Premium quality beauty product","","100","Personal Care, Vaseline"
"372237232238","VASELINE LIP THERAPY COCA BUTTER","Vaseline","Body Care","2.25","1.5","VASELINE LIP THERAPY COCA BUTTER - Premium quality beauty product","","100","Body Care, Vaseline"
"3729944727773","VEET WAX STRIPS DRY SKIN","VEET","Skin Care","6.5","3.79667","VEET WAX STRIPS DRY SKIN - Premium quality beauty product","","100","Skin Care, VEET, Dry Skin"
"3763377834732","LOREAL ELNETT NORMAL HOLD H.S","LOREAL","Personal Care","9","5.83","LOREAL ELNETT NORMAL HOLD H.S - Premium quality beauty product","","100","Personal Care, LOREAL"
"3763377834729","LOREAL ELNETT HAIRSPRAY( 200ML)","LOREAL","Hair Care","8.5","5.6415","LOREAL ELNETT HAIRSPRAY( 200ML) - Premium quality beauty product","","100","Hair Care, LOREAL"
"3763377834736","LOREAL ELNETT SUPREME HOLD H.S","LOREAL","Personal Care","9","5.83","LOREAL ELNETT SUPREME HOLD H.S - Premium quality beauty product","","100","Personal Care, LOREAL"
"3763372783723","GARNIER COLOR NATURALS (2.1)","Garnier","Hair Care","4","2.457","GARNIER COLOR NATURALS (2.1) - Premium quality beauty product","","100","Hair Care, Garnier"
"3763372783783","GARNIER COLOR NATURALS 7","Garnier","Hair Care","4","2.457","GARNIER COLOR NATURALS 7 - Premium quality beauty product","","100","Hair Care, Garnier"
"3763372783333","GARNIER COLOR NATURALS (10)","Garnier","Hair Care","4","2.486","GARNIER COLOR NATURALS (10) - Premium quality beauty product","","100","Hair Care, Garnier"
"3763372783272","GARNIER COLOR NATURALS 5.3","Garnier","Hair Care","4","2.457","GARNIER COLOR NATURALS 5.3 - Premium quality beauty product","","100","Hair Care, Garnier"
"3763372783283","GARNIER COLOR NATURALS 3.6","Garnier","Hair Care","4","2.5","GARNIER COLOR NATURALS 3.6 - Premium quality beauty product","","100","Hair Care, Garnier"
"3763372783374","GARNIER COLOR NATURALS (4.6)","Garnier","Hair Care","4","2.614","GARNIER COLOR NATURALS (4.6) - Premium quality beauty product","","100","Hair Care, Garnier"
"3786323227386","BIC SOLEIL BELLA 3 SHAVERS","BIC","Personal Care","5.5","3.59","BIC SOLEIL BELLA 3 SHAVERS - Premium quality beauty product","","100","Personal Care, BIC"
"3786323227634","BIC FLEX 4 (3 FLEXIBLE BLADES)","BIC","Personal Care","5","3.23","BIC FLEX 4 (3 FLEXIBLE BLADES) - Premium quality beauty product","","100","Personal Care, BIC"
"3786326693293","شفرات حلاقة بك (3) 8+4 مجانا","Generic","Personal Care","6","2.87","شفرات حلاقة بك (3) 8+4 مجانا - Premium quality beauty product","","100","Personal Care, Generic"
"333842347278","MASON COLLAGEN","MASON","Health & Supplements","7.5","4.75","MASON COLLAGEN - Premium quality beauty product","","100","Health & Supplements, MASON"
"3324","CALCICAR (500MG)(100TAB)","CALCICAR","Personal Care","5.5","4.13","CALCICAR (500MG)(100TAB) - Premium quality beauty product","","100","Personal Care, CALCICAR"
"3327489274","لهاية  كاميرا","Generic","Personal Care","0.75","0.458","لهاية  كاميرا - Premium quality beauty product","","100","Personal Care, Generic"
"327334","NEO NOVOXIDYL LOTION (125ML)","NEO","Skin Care","37","25.517","NEO NOVOXIDYL LOTION (125ML) - Premium quality beauty product","","100","Skin Care, NEO"
"323","LOOFA 1","LOOFA","Personal Care","2","0.71785","LOOFA 1 - Premium quality beauty product","","100","Personal Care, LOOFA"
"322222","CANNULA IV GREEN","CANNULA","Medical Supplies","0.5","0.19","CANNULA IV GREEN - Premium quality beauty product","","100","Medical Supplies, CANNULA"
"32269874","AMSA LATEX GLOVES SMALL","AMSA","Medical Supplies","3.9","2.542","AMSA LATEX GLOVES SMALL - Premium quality beauty product","","100","Medical Supplies, AMSA"
"3282777377273","AVENE LIP BALM WITH COLD CREAM (4G)","AVENE","Skin Care","7.95","5.57","AVENE LIP BALM WITH COLD CREAM (4G) - Premium quality beauty product","","100","Skin Care, AVENE"
"3282777274667","AVENE CICALFATE CREAM (40 ML)","AVENE","Skin Care","15.55","10.792","AVENE CICALFATE CREAM (40 ML) - Premium quality beauty product","","100","Skin Care, AVENE"
"3282777277736","AVENE CLEARANCE GEL 200 ML","AVENE","Skin Care","16.95","11.262","AVENE CLEARANCE GEL 200 ML - Premium quality beauty product","","100","Skin Care, AVENE"
"3337873323622","VICHY SUNBLOCK EMULSION  DRY TOUCH","Vichy","Personal Care","22","15.17","VICHY SUNBLOCK EMULSION  DRY TOUCH - Premium quality beauty product","","100","Personal Care, Vichy, Dry Skin, Sun Protection"
"3337873324773","VICHY TRETMENT DEODRANT(RED)","Vichy","Personal Care","14.5","9.30983","VICHY TRETMENT DEODRANT(RED) - Premium quality beauty product","","100","Personal Care, Vichy, Men"
"3337873322627","VICHY DEO ANTI TRANSPIRANT 48 HR 50 ML","Vichy","Personal Care","14.5","9.091","VICHY DEO ANTI TRANSPIRANT 48 HR 50 ML - Premium quality beauty product","","100","Personal Care, Vichy"
"3337872486736","VICHY DERCOS ULTRA APAISANT DRY HAIR SHAMPOO (200ML)","Vichy","Hair Care","15","10.35","VICHY DERCOS ULTRA APAISANT DRY HAIR SHAMPOO (200ML) - Premium quality beauty product","","100","Hair Care, Vichy, Dry Skin"
"3337872249237","LA ROSH ANTI SHINE 50+ SPRAY","Generic","Hair Care","20","13.802","LA ROSH ANTI SHINE 50+ SPRAY - Premium quality beauty product","","100","Hair Care, Generic"
"3337872223278","VICH DEOD. MINERAL 48H 50 ML-3278","VICH","Health & Supplements","14.5","10","VICH DEOD. MINERAL 48H 50 ML-3278 - Premium quality beauty product","","100","Health & Supplements, VICH"
"3337872292667","VICHY DERCOS NUTRIENTS DETOX LIGHT WEIGHT CONDITIONER (200ML)","Vichy","Hair Care","17.71","12.21","VICHY DERCOS NUTRIENTS DETOX LIGHT WEIGHT CONDITIONER (200ML) - Premium quality beauty product","","100","Hair Care, Vichy"
"3337872292674","VICHY DERCOS NUTRIENTS VITAMIN A.C.E SHAMPOO (250ML)","Vichy","Hair Care","14.43","9.95","VICHY DERCOS NUTRIENTS VITAMIN A.C.E SHAMPOO (250ML) - Premium quality beauty product","","100","Hair Care, Vichy"
"3337872292683","VICHY DERCOS NUTRIENTS VITAMIN A.C.E (200ML)","Vichy","Health & Supplements","17.71","12.21","VICHY DERCOS NUTRIENTS VITAMIN A.C.E (200ML) - Premium quality beauty product","","100","Health & Supplements, Vichy"
"3337872297387","CERAVE HYDRATING CLEANSER 236","CeraVe","Skin Care","10.4","7.01","CERAVE HYDRATING CLEANSER 236 - Premium quality beauty product","","100","Skin Care, CeraVe"
"3337872297397","CERAVE FOAMING CLEANSER GEL MOUSSANT 236 ML","CeraVe","Skin Care","10.6","6.971","CERAVE FOAMING CLEANSER GEL MOUSSANT 236 ML - Premium quality beauty product","","100","Skin Care, CeraVe"
"3337872297272","CERAVE EYE REPAIR CREAM 14 ML","CeraVe","Skin Care","13.5","9.31","CERAVE EYE REPAIR CREAM 14 ML - Premium quality beauty product","","100","Skin Care, CeraVe"
"3337872297296","CERAVE SA RENEWING FOOT CREAM 88 ML","CeraVe","Skin Care","10.5","7.0005","CERAVE SA RENEWING FOOT CREAM 88 ML - Premium quality beauty product","","100","Skin Care, CeraVe"
"3337872297333","CERAVE HYDRATING CLEANSER 473 ML","CeraVe","Skin Care","14","9.2","CERAVE HYDRATING CLEANSER 473 ML - Premium quality beauty product","","100","Skin Care, CeraVe"
"3337872297388","CERAVE MOISTURISING CREAM 454 G","CeraVe","Skin Care","21.25","13.952","CERAVE MOISTURISING CREAM 454 G - Premium quality beauty product","","100","Skin Care, CeraVe"
"3337872677224","VICHY LIFTACTIVE COLLAGEN SPECIALIST (50 ML)","Vichy","Health & Supplements","45","30.98","VICHY LIFTACTIVE COLLAGEN SPECIALIST (50 ML) - Premium quality beauty product","","100","Health & Supplements, Vichy"
"3337872663776","VICHY NORMADERM PHYTOSOLUTION GEL (200ML)","Vichy","Skin Care","16","10.505","VICHY NORMADERM PHYTOSOLUTION GEL (200ML) - Premium quality beauty product","","100","Skin Care, Vichy"
"3337872673977","VICHY KERA SOLUTION SHAMPOO 250 ML","Vichy","Hair Care","12.25","8.5","VICHY KERA SOLUTION SHAMPOO 250 ML - Premium quality beauty product","","100","Hair Care, Vichy"
"3337872684338","CERAVE SA SMOOOTHING CLEANSER 236 ML","CeraVe","Skin Care","11.5","7.802","CERAVE SA SMOOOTHING CLEANSER 236 ML - Premium quality beauty product","","100","Skin Care, CeraVe"
"3337872874433","VICHY  CLINICAL CONTROL DETRANSPIRANT","Vichy","Personal Care","14.5","10","VICHY  CLINICAL CONTROL DETRANSPIRANT - Premium quality beauty product","","100","Personal Care, Vichy"
"3337872872722","VICHY DETRANSPIRANT BLACK","Vichy","Personal Care","13","8.9","VICHY DETRANSPIRANT BLACK - Premium quality beauty product","","100","Personal Care, Vichy"
"3337872847627","CERAVE FACIAL MOIS LOTION AM SPF30  52 ML","CeraVe","Skin Care","15","9.409","CERAVE FACIAL MOIS LOTION AM SPF30  52 ML - Premium quality beauty product","","100","Skin Care, CeraVe, Sun Protection"
"3337872876947","LA ROCHE-POSAY CICAPLAST B5 SPF50","La Roche-Posay","Skin Care","18","10.982","LA ROCHE-POSAY CICAPLAST B5 SPF50 - Premium quality beauty product","","100","Skin Care, La Roche-Posay, Sun Protection"
"3337872897333","LORO.MELA B3 CREAM SPF30 40 ML","LORO.MELA","Skin Care","30.04","20.72","LORO.MELA B3 CREAM SPF30 40 ML - Premium quality beauty product","","100","Skin Care, LORO.MELA, Sun Protection"
"3473367288388","SVR DEOD SPIRIAL ANTI TRANSPIRANT","SVR","Personal Care","11","7.453","SVR DEOD SPIRIAL ANTI TRANSPIRANT - Premium quality beauty product","","100","Personal Care, SVR"
"3473383277262","BIODERMA SENSIBIO FACE WASH","Bioderma","Skin Care","18","12.197","BIODERMA SENSIBIO FACE WASH - Premium quality beauty product","","100","Skin Care, Bioderma"
"3473399277792","BIODERMA SEBIUM MOUSSANT (500ML)","Bioderma","Personal Care","22","18.018","BIODERMA SEBIUM MOUSSANT (500ML) - Premium quality beauty product","","100","Personal Care, Bioderma"
"3434737737737","MUSK HAND & BODY MOISTURISER (500ML)","MUSK","Personal Care","7.5","4.63","MUSK HAND & BODY MOISTURISER (500ML) - Premium quality beauty product","","100","Personal Care, MUSK"
"344333","PULSE OXIMETER","PULSE","Medical Supplies","15","6.034","PULSE OXIMETER - Premium quality beauty product","","100","Medical Supplies, PULSE"
"3499327772624","CETAPHIL GENTLE SKIN CLEANSER & OFFER (236 ML)","Cetaphil","Skin Care","17.9","12.35","CETAPHIL GENTLE SKIN CLEANSER & OFFER (236 ML) - Premium quality beauty product","","100","Skin Care, Cetaphil"
"3499327732362","CETAPHIL MOISTURIZING LOTION","Cetaphil","Skin Care","13.5","9.31","CETAPHIL MOISTURIZING LOTION - Premium quality beauty product","","100","Skin Care, Cetaphil"
"3499327733472","CETAPHIL LIP BALM 8ML","Cetaphil","Skin Care","5.95","4.1","CETAPHIL LIP BALM 8ML - Premium quality beauty product","","100","Skin Care, Cetaphil"
"3232427786729","MANHAE CYS MANNOSE 10STICKS","MANHAE","Personal Care","11.9","8.207","MANHAE CYS MANNOSE 10STICKS - Premium quality beauty product","","100","Personal Care, MANHAE, Men"
"3232427786787","ULTRABIOTIQUE ATB PROTECT (10TAB)","ULTRABIOTIQUE","Personal Care","9.9","6.708","ULTRABIOTIQUE ATB PROTECT (10TAB) - Premium quality beauty product","","100","Personal Care, ULTRABIOTIQUE"
"3232427786837","ULTRABIOTIQUE BALANCE (10TAB)","ULTRABIOTIQUE","Personal Care","7.9","5.353","ULTRABIOTIQUE BALANCE (10TAB) - Premium quality beauty product","","100","Personal Care, ULTRABIOTIQUE"
"3232427786827","MANHAE MENOPAUSE 30CAP","MANHAE","Personal Care","11.9","8.207","MANHAE MENOPAUSE 30CAP - Premium quality beauty product","","100","Personal Care, MANHAE, Men"
"3232427374739","ULTRADIGEST 24TAB","ULTRADIGEST","Personal Care","10.9","7.385","ULTRADIGEST 24TAB - Premium quality beauty product","","100","Personal Care, ULTRADIGEST"
"3222936728322","CAUDALIE TRAVEL PACKAGE","CAUDALIE","Personal Care","22","14","CAUDALIE TRAVEL PACKAGE - Premium quality beauty product","","100","Personal Care, CAUDALIE"
"3233737277272","CYBELE COTTON HYDROPHILE 100  G","CYBELE","Personal Care","2.25","1.10833","CYBELE COTTON HYDROPHILE 100  G - Premium quality beauty product","","100","Personal Care, CYBELE"
"3273947773433","NOREVA ZENIAC CLEANSING GEL (200ML)","NOREVA","Skin Care","16.5","11.379","NOREVA ZENIAC CLEANSING GEL (200ML) - Premium quality beauty product","","100","Skin Care, NOREVA"
"3273994776383","DEXERYL 250G","DEXERYL","Personal Care","11.55","7.0435","DEXERYL 250G - Premium quality beauty product","","100","Personal Care, DEXERYL"
"3274667283473","JOHNSON'S FACE CARE WIPES","Johnson's","Skin Care","2.5","2.911","JOHNSON'S FACE CARE WIPES - Premium quality beauty product","","100","Skin Care, Johnson's"
"3274667739772","GOHNSON BABY WIPES","GOHNSON","Personal Care","2.8","1.914","GOHNSON BABY WIPES - Premium quality beauty product","","100","Personal Care, GOHNSON"
"3274663727773","LISTRINE ZERO (250ML)","LISTRINE","Personal Care","2.5","1.49","LISTRINE ZERO (250ML) - Premium quality beauty product","","100","Personal Care, LISTRINE"
"3274663773224","NEUTROGENA PORE AND SHINE (200ML)","Neutrogena","Personal Care","7.5","6.371","NEUTROGENA PORE AND SHINE (200ML) - Premium quality beauty product","","100","Personal Care, Neutrogena"
"3274663787276","JOHNSON FACE WIPPES 25","JOHNSON","Skin Care","5.5","1","JOHNSON FACE WIPPES 25 - Premium quality beauty product","","100","Skin Care, JOHNSON"
"3274663793827","GOHNSON VITA RICH","GOHNSON","Personal Care","0.75","0.474","GOHNSON VITA RICH - Premium quality beauty product","","100","Personal Care, GOHNSON"
"3274663386779","NRUTROGENA VISIBLY CLEAR (200ML)","NRUTROGENA","Personal Care","7.5","4.088","NRUTROGENA VISIBLY CLEAR (200ML) - Premium quality beauty product","","100","Personal Care, NRUTROGENA"
